Node_ID,PageRank
1423,0.015013038688547633
1363,0.014720895715250445
1567,0.013095688810159491
838,0.01246603705542124
1520,0.011031539837396584
1160,0.010487863696902524
1541,0.009364906266710523
285,0.008886535278254913
1063,0.008169228944374364
1493,0.007797386371116881
555,0.007700910031636411
1397,0.007381581905518055
1261,0.007123788693765147
714,0.0069941922564452095
1451,0.006903421332851913
30,0.006839200463979514
1301,0.006728014827373547
1304,0.006531474899598463
1359,0.006222645315965704
1515,0.006080196239576982
479,0.005995229523062719
433,0.005686376961807205
1501,0.0054260693825565155
1517,0.005361626056675815
658,0.005292027167964801
1285,0.005205369661879971
1375,0.005097838437545258
1465,0.004989052798334719
1307,0.004955403391014212
1446,0.004842131317026666
1464,0.004758148324554956
223,0.004723860389105743
739,0.00467514748720115
106,0.004545614172712121
626,0.0044627176965019106
501,0.004265509576544989
153,0.004239158618789268
545,0.004118303515307339
115,0.0040831189994300875
63,0.004073266584565355
1542,0.004054253273920012
1292,0.00405068053838671
1473,0.004041852681718499
1436,0.003956328341767338
1050,0.003759634731427286
1262,0.003708986407841166
1426,0.0036816277816149844
1528,0.003678173676722771
1489,0.0035905438066893025
1557,0.003531623963185643
726,0.003455049250829397
889,0.003430808848593968
632,0.003365716200235452
25,0.003162574105537954
1265,0.0031508422956046983
536,0.0031473486103824524
1270,0.0031325561885786435
869,0.0031082312043328227
1511,0.003095963929001505
1309,0.003080000296948519
1253,0.0030481844900821175
1512,0.003014910893277571
1319,0.0030086351416189587
1105,0.0029680984891034966
55,0.002961129087481834
1477,0.0029015550818647824
477,0.002896560693681472
151,0.0028863140786394314
1527,0.0028066619897081386
1550,0.0028002731705300955
90,0.00279887409407399
424,0.0027956716118614604
1314,0.002788960339779892
1498,0.002787907520743179
1497,0.0027784362226494956
521,0.002772220802451194
334,0.0027141806924001833
1444,0.0026899291870392376
1519,0.002669486130538215
234,0.0026524586797478603
571,0.0026502583517816402
41,0.0026176554320936104
1290,0.002616792298840436
1246,0.0025994976393879064
1328,0.0025379186463270267
1445,0.002534161127202678
62,0.0025235378412886648
894,0.0024917021352174233
1387,0.0023324410215143595
1419,0.002313615143849568
3,0.0023096063496077343
1442,0.0022900526133368187
1358,0.0022847854223643307
431,0.0022652343114215627
1540,0.0022601243842651285
1340,0.002258639927115386
1539,0.002210907327442655
205,0.002208513472482445
731,0.002202049304022015
1067,0.0022003342533571386
451,0.0021998656100897327
245,0.0021748561634341982
265,0.002158666800031125
