Node_ID,Closeness
509,0.34348561759729274
188,0.3170223841749089
628,0.30726538849646823
1398,0.30726538849646823
782,0.3048048048048048
29,0.3001478560867422
546,0.2954876273653566
969,0.2942028985507246
716,0.29335260115606937
1147,0.2909698996655518
436,0.29027645376549094
298,0.2873997168475696
965,0.28685821950070656
1481,0.28618421052631576
892,0.282336578581363
313,0.2816836262719704
282,0.2803867403314917
1187,0.2794860027535567
1033,0.2779552715654952
1014,0.27694406548431105
1149,0.27531645569620256
315,0.271875
397,0.271875
80,0.2717536813922356
223,0.2711487088156723
1333,0.2699468085106383
1196,0.26970770593445526
89,0.2691117984975696
1508,0.26887417218543047
938,0.267927848658161
1388,0.26733977172958734
489,0.26722246599385696
312,0.26710526315789473
986,0.26698816308636564
452,0.26593886462882094
1289,0.26593886462882094
702,0.26559092891408637
79,0.265359477124183
1104,0.2651284283848498
999,0.2647826086956522
617,0.26443768996960487
120,0.26409366869037293
402,0.26409366869037293
618,0.2638648180242634
114,0.26352228472522715
580,0.2628398791540785
317,0.2627264883520276
658,0.261822871883061
1220,0.2613733905579399
616,0.2609254498714653
931,0.2605905006418485
285,0.26036767849508335
956,0.2598122866894198
825,0.2595907928388747
1276,0.25925925925925924
278,0.2591489361702128
1157,0.25663716814159293
1567,0.25642105263157894
1406,0.25642105263157894
1078,0.25642105263157894
568,0.25642105263157894
694,0.2563131313131313
1336,0.2563131313131313
1392,0.25609756097560976
267,0.25609756097560976
1368,0.25598991172761665
1060,0.25598991172761665
574,0.25598991172761665
16,0.25598991172761665
1427,0.25577488450230995
1568,0.25577488450230995
297,0.25577488450230995
1463,0.25577488450230995
341,0.25577488450230995
334,0.25577488450230995
1206,0.25577488450230995
394,0.25577488450230995
472,0.25577488450230995
1128,0.25577488450230995
238,0.25577488450230995
1159,0.25523889354568313
670,0.2545986622073579
319,0.2544922691182616
1192,0.2544922691182616
989,0.25290697674418605
739,0.25280199252801994
221,0.25154894671623296
395,0.2511340206185567
1532,0.2511340206185567
1435,0.25103050288540807
764,0.24948791478902088
1420,0.249079754601227
1137,0.24887617490805067
6,0.24857142857142858
355,0.24836867862969006
420,0.24836867862969006
1479,0.2479641693811075
428,0.2475609756097561
1202,0.24735987002437043
1348,0.2471590909090909
478,0.24705882352941178
1350,0.24665856622114216
1106,0.24606060606060606
683,0.24596122778675283
1165,0.24596122778675283
1578,0.245663574021783
863,0.24536663980660758
1504,0.24526782118405155
905,0.2447749196141479
636,0.24467657693852954
858,0.24379503602882305
853,0.2436
403,0.24350259896041584
222,0.2430167597765363
1160,0.2430167597765363
307,0.2427261857313671
849,0.24262948207171314
1357,0.24243630573248406
362,0.24243630573248406
426,0.2420508744038156
1355,0.24195470798569726
629,0.24185861795075456
1327,0.24176260420801907
491,0.24176260420801907
552,0.24157080523601746
261,0.2413793103448276
166,0.24118811881188118
99,0.2409972299168975
1361,0.24090189873417722
591,0.24090189873417722
150,0.24080664294187426
129,0.24080664294187426
1022,0.24080664294187426
495,0.24080664294187426
842,0.24080664294187426
634,0.2404263718910383
160,0.23938679245283018
134,0.23798358733880423
918,0.23742690058479532
123,0.23733437256430243
978,0.23650485436893204
1002,0.23641304347826086
433,0.23622963537626065
1423,0.23622963537626065
162,0.23558994197292069
410,0.23558994197292069
167,0.2354988399071926
528,0.23540780827212987
867,0.23531684698608965
1176,0.23531684698608965
957,0.23531684698608965
432,0.23513513513513515
364,0.23513513513513515
1432,0.23513513513513515
1249,0.23504438440756464
240,0.23504438440756464
725,0.23459167950693374
272,0.23414071510957324
254,0.2339608144448713
1041,0.2334227673438099
300,0.23333333333333334
777,0.23279816513761467
1255,0.2321768966831872
1065,0.23208841463414634
1061,0.23129510064565134
666,0.23111954459203035
578,0.23111954459203035
883,0.23085670962850643
268,0.23059447179098827
653,0.23024574669187145
1549,0.22903347122978562
1178,0.22791916167664672
1551,0.22783389450056116
711,0.22783389450056116
1544,0.2274085138162808
1598,0.2274085138162808
1413,0.22732362821948487
857,0.22723880597014925
161,0.22690014903129657
508,0.2265625
406,0.2257227575982209
1416,0.2257227575982209
66,0.2254720473898556
1488,0.2254720473898556
135,0.22505543237250555
804,0.22439204126750184
1298,0.22414427677585572
1016,0.22414427677585572
791,0.22389705882352942
485,0.22356828193832598
1550,0.22332233223322331
728,0.22332233223322331
812,0.2230769230769231
1596,0.22299523983888686
1311,0.22299523983888686
1597,0.22299523983888686
919,0.22299523983888686
975,0.22299523983888686
141,0.22299523983888686
58,0.22299523983888686
215,0.22283205268935236
294,0.2226691042047532
1417,0.22250639386189258
1153,0.22234392113910187
659,0.2217771303714494
448,0.2217771303714494
1208,0.22145454545454546
605,0.22137404580152673
877,0.22121322193970214
1545,0.22113289760348584
745,0.22025316455696203
321,0.22025316455696203
550,0.22025316455696203
473,0.22025316455696203
427,0.2200939645825804
1556,0.2200939645825804
1200,0.220014450867052
1566,0.220014450867052
1278,0.2199349945828819
903,0.21985559566787002
1528,0.21961774251712946
1125,0.21961774251712946
1533,0.21938040345821325
1205,0.2193014043932301
1302,0.21906474820143884
1466,0.21867145421903053
502,0.21867145421903053
1615,0.2185145317545748
348,0.2185145317545748
496,0.2185145317545748
1344,0.2178890876565295
1518,0.21781115879828325
47,0.2177332856632106
340,0.21757770632368703
640,0.2174223491610139
1217,0.21734475374732334
1168,0.21711229946524063
503,0.21711229946524063
310,0.21703492516037062
416,0.2169576059850374
1601,0.2169576059850374
837,0.21641791044776118
1042,0.21603405462930117
471,0.21595744680851064
705,0.21595744680851064
876,0.21595744680851064
992,0.21595744680851064
382,0.21595744680851064
1600,0.21557522123893805
484,0.21534653465346534
773,0.21504237288135594
1560,0.21458773784355178
1182,0.21451215216625572
1173,0.2140597539543058
868,0.21383426966292135
1335,0.21338472319551507
