Node_ID,Katz
3,0.10067308464345683
16,0.07420457102522238
11,0.07122230269777816
18,0.06963586259476215
4,0.06269714165654426
6,0.06269714165654426
65,0.06066413948474173
67,0.06055048625771153
32,0.05995382783005585
68,0.05989756394957046
7,0.058894560523804734
8,0.058894560523804734
103,0.05871336062215113
193,0.05432874719155775
117,0.053912429070776556
102,0.05351968566781471
63,0.05332272139739064
120,0.052610041432718545
187,0.051719537526162436
121,0.051714278891348935
206,0.051417260095013635
167,0.05099183884057901
49,0.05087228522469161
174,0.050671786016794305
24,0.050466189739650114
345,0.0503965212825697
19,0.05009670112854513
71,0.050037970838639076
14,0.0498418353892906
246,0.049725184248966124
300,0.04950001716602013
298,0.0490728619344436
363,0.048962909446793726
281,0.04895258189177485
231,0.04894365216147075
294,0.04873289433866721
70,0.048731830321861985
155,0.04872136331147652
365,0.04850342867084699
13,0.04838194071595731
171,0.048324041193579026
92,0.048208068846171105
55,0.048161613703464716
314,0.04807976203107091
351,0.04795860419255603
140,0.04787634856494706
249,0.04784615602012597
285,0.04784493495103164
31,0.047830127192829815
220,0.04781827577358959
30,0.04781667076668452
207,0.04777307985090675
386,0.04770797985227203
44,0.047588723739549144
297,0.047550047237630906
286,0.047542177503810845
57,0.04751945592093552
159,0.047508514256739125
29,0.04750825113157246
2,0.0474971748855265
333,0.04748296272877116
177,0.04747951802005239
325,0.04747946565934816
230,0.04738410877401898
236,0.04738161634477209
72,0.047366277458939614
407,0.047361260635318043
64,0.047357069748189075
391,0.04728586027401332
40,0.04724741231679537
311,0.04724618826801818
340,0.04724137169550757
241,0.047229335818490314
181,0.0472168122670063
198,0.04719413681631213
56,0.04719374197503253
106,0.04719016760576878
60,0.04718174948474336
172,0.047176215400646496
12,0.04716637613776171
225,0.04714285258984719
332,0.04714174157132453
184,0.04711614153364855
284,0.04710237240601491
331,0.047036573422137226
35,0.047024881852019605
54,0.04699317946702202
169,0.0469905009479968
209,0.04698937709365379
347,0.04694353860664413
116,0.04692959154886562
293,0.046862158760422414
34,0.04684962326790481
425,0.04683333960615745
232,0.046819944452422976
366,0.046801730549896677
344,0.04680141590615097
27,0.04679036655281341
275,0.04678532619693893
312,0.04676526041887441
350,0.046754598802438464
191,0.046753271249094064
48,0.04673026010920067
210,0.04667129578406146
213,0.04667129160068627
176,0.04667126431737728
205,0.04667125643459104
211,0.046670415629074535
204,0.0466633819046095
348,0.046644234445194485
185,0.04663494309278039
228,0.04660945304340688
329,0.046586438451090895
90,0.0465737081654146
93,0.04656052675156446
292,0.04655674213428061
203,0.04655244098937992
226,0.04653999329452372
188,0.04653972069223461
130,0.04653524859842831
277,0.046532717074524776
239,0.04653237582609439
62,0.046523444834998776
295,0.0465177341201856
114,0.046498274863367786
212,0.04649522640766695
222,0.046493762984971536
69,0.0464906876217803
52,0.0464777983777376
165,0.046477619026125426
112,0.046464425023549104
310,0.04643161190044113
278,0.046425156739493566
168,0.04641737383076463
357,0.046403809617536304
91,0.04640247352572103
326,0.04638033159877219
196,0.04637661989504474
319,0.046376479189693606
315,0.046370790152079705
170,0.04634388836564661
1,0.04633092117346346
33,0.04632035182084107
335,0.04631211820769315
327,0.046297722010294744
223,0.04629628994274061
17,0.04629241761342086
248,0.04628796455004736
349,0.04628272033338097
247,0.046278639919416144
287,0.046272699378219886
126,0.04626384854415145
238,0.0462554983033881
352,0.04624054993487348
307,0.0462359751347293
166,0.04622677982871591
173,0.04622584423139781
104,0.04622320234995245
428,0.046201524368427775
10,0.04619516034053355
244,0.04617868805626184
405,0.046162677372970716
111,0.04615770605574117
301,0.046157010522918374
263,0.046151540318867465
254,0.04614994367771343
113,0.046149824882692383
51,0.04614891552305446
23,0.046148045831298716
221,0.046147648588551485
194,0.04613495919407688
153,0.04610106695555702
156,0.046091944360195945
353,0.04607754982375873
128,0.04607536539315104
109,0.04607234831258116
94,0.0460571866745162
5,0.04605311890042596
15,0.04604995146953673
337,0.0460483926241617
242,0.04604819043860995
125,0.04603874845559198
151,0.046032338758864325
86,0.04602899819295253
139,0.04602898498384288
89,0.0460289847436064
83,0.046028984743606394
135,0.046028984743606394
133,0.046028984743606394
197,0.04601865650604167
290,0.04601336638795156
189,0.04601184047394893
143,0.04601119910340132
39,0.04600285578101759
413,0.04600006409622625
178,0.04599113678216453
330,0.0459854366232276
76,0.045981983158173693
361,0.04598066341871245
412,0.045976676469225035
388,0.04597640572004871
179,0.04597398556681798
122,0.04597373244937627
141,0.045971596781802467
137,0.045971232639408686
123,0.045971232506139374
84,0.045971184643786
134,0.045971184576561644
131,0.04597118457656162
87,0.04597118457656162
81,0.04597118457656162
200,0.0459701476332359
96,0.04596728432641829
309,0.045967204586202896
142,0.04596606633654414
384,0.04596532913438217
215,0.04595337032067541
250,0.04595283776354112
66,0.045949301601429675
265,0.04594523030956998
253,0.04594380103652809
229,0.04594243873526763
59,0.04594136055756176
268,0.0459410284982995
308,0.04594044530867851
53,0.04594019100059981
99,0.04593767222741783
267,0.0459335041993937
252,0.04593293564549858
367,0.04592731839490373
258,0.04592632527580098
261,0.04592363535387747
260,0.04592363535268126
259,0.04592363535267961
262,0.04592363535267961
257,0.04592363535267961
414,0.045923588239059975
364,0.04591737885506025
95,0.045917059327738
199,0.04591679549435243
100,0.04591665445501687
362,0.04591398454296667
101,0.04591366550219576
371,0.0459068534277017
25,0.04590279216870789
202,0.04590235711109413
299,0.04589306994624182
368,0.04589127607893179
339,0.04589004536948507
370,0.04588821511598807
201,0.045888165287169
237,0.04588351655096702
358,0.04588261676080837
138,0.04587544797049899
85,0.045865835185970115
136,0.04586583518564071
132,0.04586583518563484
82,0.04586583518563484
88,0.04586583518563484
124,0.04586565808187487
118,0.0458644081525923
129,0.04586399690858315
243,0.045862825334329574
427,0.04585985475003749
426,0.04585985475003749
175,0.04584936326119381
394,0.04582207286158355
152,0.045805607899239764
150,0.04580079793451541
148,0.04580079793451541
61,0.04580072468157885
28,0.04580012794652921
400,0.045796071231609226
419,0.04579154767011239
75,0.04579038945914675
354,0.04578866627282976
356,0.04577912428915553
219,0.045770637078626594
97,0.04577062276284234
383,0.04573371482168115
266,0.04571670546493276
