Node_ID,Betweenness
3,0.47833177092934104
16,0.11342442798791015
11,0.09461617924675671
18,0.07873545547897018
67,0.07488619411697003
32,0.058905064681292536
103,0.044286297479787066
65,0.039123118412449094
44,0.03865075738839551
6,0.03790538141331738
4,0.03790538141331738
68,0.032735442135632585
8,0.029045926601637052
7,0.029045926601637052
117,0.025354916219022545
49,0.024185732530403257
155,0.023637284543439344
311,0.02349736447776883
63,0.01886114850444204
158,0.017581382571669642
14,0.017352192195899344
102,0.015977552574346746
120,0.013689613405657627
206,0.013177240730589812
106,0.010648632512850727
13,0.010412921070726399
193,0.009761116717369036
19,0.009135429339957315
5,0.008868040785269166
107,0.008829935443360868
174,0.007709877105415535
121,0.007435250727301344
246,0.00706826576522556
48,0.007047561363347987
332,0.006426150251628383
75,0.00586966000484078
159,0.005762243303762985
71,0.005606747600478327
24,0.005432828267065291
444,0.004424778761061948
304,0.004424778761061947
412,0.004424778761061946
108,0.004424778761061946
281,0.004380857109042118
30,0.0037604733929420733
414,0.0036449815263243654
344,0.0036448983141762047
345,0.0035829390921761663
29,0.003517751997878658
207,0.0035098835096320333
187,0.0034131950140327866
167,0.0027990548023308186
391,0.0025947460344848544
112,0.0024237061324304645
111,0.002398450834989171
92,0.0023578523777246425
386,0.0023403863458605553
109,0.0019891402855289403
249,0.0019395862790106966
241,0.001866368878515426
365,0.0017779705818079014
33,0.0017727568320611926
363,0.001770651277361931
171,0.0017698437173974898
72,0.001756768188210327
293,0.0015955654544844728
300,0.0015740656282112878
238,0.001572452126234833
60,0.0015373925393711108
55,0.0015290937292022114
27,0.001522555540963826
236,0.0014852865598233636
284,0.0014851038808605596
70,0.0014841709240073606
161,0.0014683855607662962
162,0.0014683855607662962
160,0.0014683855607662962
239,0.0014022483782145994
204,0.0013451868246835488
31,0.0013101882890012208
192,0.001304307663216579
242,0.0012428561253159454
337,0.0011926943672872455
272,0.0011724336144724869
140,0.001128919228088852
231,0.0010707209930172837
298,0.0010667833267422617
57,0.0010305542316058494
40,0.0010299832591514273
351,0.0009967950995887701
15,0.0009566808582052015
12,0.0009421813661665712
184,0.0009405434908902284
209,0.0009206700406890167
34,0.00088954397687718
35,0.0008861266451306673
294,0.0008622348269578395
232,0.0008327121226060085
220,0.0008106828599578705
309,0.0008021742279316859
191,0.0008016109025741242
292,0.000798502163862439
354,0.0007774137028230833
285,0.0007736295994742774
1,0.000754224873349604
275,0.0007523788755500736
56,0.0007517927521875788
244,0.0007476294492776338
198,0.0007375656440847787
286,0.000733327829266254
325,0.0007307942347645007
352,0.0007265814610125963
54,0.0007101333299807532
163,0.0007006404611784177
407,0.0006971271033573581
270,0.0006852961711754206
301,0.0006806539860711381
215,0.0006602672858302243
116,0.0006531713393332377
312,0.0006480339932764702
340,0.0006464897902688375
188,0.0006446524802979487
333,0.0006355359028689791
382,0.0006274263984951932
23,0.0005845357475354726
212,0.0005713338532526103
357,0.0005543560613022897
378,0.000541159752796794
181,0.0005344530803694034
172,0.0005204975195494131
225,0.0005025817218987238
335,0.0005023416883500509
214,0.0004957178064627934
179,0.0004885379853999974
196,0.0004746369588226401
113,0.0004734651583909518
64,0.0004632335265821005
114,0.0004575121319295948
17,0.0004465991903316684
61,0.0004459042615540114
314,0.0004410162274729224
295,0.00043655131190943093
124,0.0004265794934446683
254,0.00042056692022033687
229,0.0004134795517421666
230,0.00040458139681634144
175,0.0004044770512916826
129,0.0004038452053964922
428,0.0003875408910114027
96,0.0003857358173634327
226,0.0003843736601027674
93,0.00036733045597984863
331,0.00036399147262927776
170,0.0003630309292715532
250,0.00035838971479462277
95,0.00035312117002523025
143,0.00035160622153725774
276,0.0003470900259788475
307,0.0003412443677487145
200,0.0003407840548236097
136,0.0003331881752432912
132,0.0003331881752432912
82,0.0003331881752432911
88,0.0003331881752432911
85,0.0003331881752432911
84,0.0003306865919191609
81,0.0003304487485402151
87,0.0003304487485402151
134,0.00033044874854021495
131,0.00033044874854021495
137,0.0003301411011275744
123,0.0003282079705119445
94,0.0003270051025355279
76,0.0003266125634432917
248,0.00031529830201261564
202,0.00031372618074812904
168,0.00030957207715444265
425,0.00030668919403227426
267,0.00029452461989682165
177,0.00029382341966620795
2,0.00029246346577763995
327,0.0002912932400908258
141,0.0002891520459813525
247,0.0002877389005046233
277,0.00027730378606614253
189,0.00027689412921754565
349,0.0002758254106859343
255,0.0002737605758952649
361,0.0002731764045469169
197,0.00026901544718968047
10,0.0002637490064476267
126,0.000263242270832605
297,0.0002564343041643075
59,0.0002551610831968581
228,0.0002525334695836602
252,0.0002497848553279297
153,0.00024259820346971065
394,0.0002395811174078062
52,0.00023678440823845525
223,0.00023580529304514382
62,0.00023174963510659465
315,0.00022968818957055457
362,0.0002273947529217459
90,0.00022676643894273534
296,0.00021259974219102018
99,0.0002112897016658157
263,0.0002049552275855951
139,0.00020477179192643347
83,0.00020449477941815306
135,0.00020449477941815306
89,0.00020449477941815306
133,0.00020449477941815306
86,0.00020212433624677378
329,0.00020040992438620118
25,0.00019013790644975694
91,0.000189978801952524
53,0.00018517523274463331
169,0.00017938795365548394
39,0.00017917449561378964
156,0.00017713880137271075
104,0.00016875421154295922
358,0.00015939924636042862
348,0.00015641610682409247
182,0.00014722587544182083
203,0.00014460842378439303
201,0.00014417301700982708
370,0.00013534719824663736
97,0.00013418775419655123
278,0.00013343413125727145
115,0.0001327885393065249
219,0.00013198236270787344
368,0.00013156576278081688
138,0.00013033276366080485
185,0.00012756740276472322
339,0.00012458747326425356
308,0.00011899833656934556
186,0.00011526882424078276
442,0.00011126723861589227
441,0.00011126723861589227
287,0.00011074298778418467
100,0.00010379421363860137
356,0.00010307860592565128
257,0.00010065037680588641
260,0.00010065037680588641
259,0.0001006503768058864
262,0.0001006503768058864
261,0.00010047199427167708
101,9.430193215488422e-05
380,9.39920890727185e-05
122,9.325230122671399e-05
413,9.26907604862181e-05
222,9.11963160573494e-05
243,8.973582045427348e-05
377,8.935973949807514e-05
366,8.861403938150632e-05
28,8.841679003988352e-05
211,8.72889940231512e-05
299,8.516832168304805e-05
364,8.392756661108208e-05
258,8.321849360864398e-05
130,7.985347371592206e-05
164,7.685211125048101e-05
194,7.304393145591663e-05
213,7.168476948303203e-05
205,7.168476948303203e-05
210,7.168476948303203e-05
165,7.04559225906912e-05
310,6.76361808424131e-05
353,6.751449575293914e-05
265,6.687545315475405e-05
66,6.497534802383416e-05
