Node_ID,PageRank
15,0.0550408492627156
2,0.026034312514114314
5,0.022651586030794355
97,0.022155342259412326
7,0.015687461646939647
9,0.015687461646939647
38,0.013889193659442807
56,0.013801583605220802
51,0.012987443465048851
58,0.012902976820866115
47,0.012441438191285039
49,0.012441438191285039
12,0.01174151988930454
55,0.00795136688524818
4,0.007765538029474529
52,0.007484177693469879
13,0.007454379740678151
25,0.007245723781257186
27,0.006651305239197573
66,0.006495177472561336
86,0.005409010023053743
164,0.005179871739255787
235,0.005137925664258189
57,0.005100648861043845
114,0.0048544913737406424
131,0.004792589786091892
60,0.004743422102758774
214,0.004743381526554239
138,0.00452674828015714
82,0.004317233726515547
144,0.004229331960421768
273,0.003747149739615044
87,0.003729155346645791
166,0.00370251179876538
148,0.0036595114587583744
72,0.003384004760267669
154,0.003295960726402313
65,0.0032944453321485487
259,0.003249200155161412
78,0.0031653858013319007
190,0.003154668005533702
89,0.003083141648367756
120,0.003081391257174138
371,0.0030537123382414965
99,0.0029221476926644934
26,0.0028662521044549275
108,0.0028612161891995048
179,0.0027529559872757985
267,0.0027111898678185906
151,0.0027106531421932883
226,0.00269415349740161
349,0.0026819581355734213
202,0.0026656101362216053
245,0.002654260283508735
123,0.002645322368291413
142,0.002628852619013505
275,0.0026201777145901015
220,0.002613001932220142
344,0.0025789876049571894
250,0.002562289037613427
183,0.0025516232377452716
312,0.002548031924392668
189,0.0025428088291445587
191,0.002489240859027225
147,0.0024781880268059386
103,0.002416059811531802
251,0.0023930877108546034
180,0.0023911297130789653
210,0.0023818708229840246
134,0.0023797922693998027
113,0.002375319711815762
125,0.002374921651670527
278,0.0023651615736660883
81,0.0023584428860771167
110,0.0023288296033578395
139,0.0023053327801955035
279,0.002276435441413048
233,0.0022651274760750618
62,0.0022488474559179687
104,0.0022390275315617592
92,0.0022289937287764106
268,0.002219756429222742
84,0.0021676650250254587
402,0.0021531772782440286
401,0.002150548246800847
70,0.0021471645116304134
93,0.002121663393098962
203,0.0021063802311294174
160,0.002103531319877431
264,0.0020985203407580108
301,0.0020903536150452856
54,0.0020816768784997696
193,0.0020734938552785585
109,0.002068265157186792
217,0.0020557075010884497
387,0.002055653917617846
327,0.0020187507608047605
37,0.002014032184865981
299,0.002013418583859014
219,0.002004275523961421
150,0.001997291889872821
64,0.001996347667459286
225,0.0019893757268299216
85,0.0019637105744797823
381,0.0019558701627570454
178,0.001948541790051175
331,0.0019450093926017035
396,0.001935931004980532
383,0.0019346831409062294
382,0.0019346831409062294
384,0.0019346831409062294
356,0.001914101498516207
112,0.0019081550231017717
290,0.0019069621629125193
174,0.0018905315050501122
177,0.0018895814086255975
175,0.0018834268809213163
176,0.001883335683947848
211,0.0018704893848057152
146,0.0018699449638687135
363,0.001869938243108201
426,0.0018615561591497128
161,0.0018479221808160062
386,0.0018377963211253486
127,0.0018370379438168048
352,0.0018247223628637874
184,0.0018054599064000337
209,0.0017977837463624862
61,0.0017922598871051934
400,0.0017920628381111142
404,0.0017854804228709209
348,0.0017824651108213053
88,0.001780849047532231
227,0.0017792151851411132
243,0.0017586913221795202
130,0.0017580892289745223
215,0.0017528884837394285
298,0.0017515079092194224
182,0.0017482812969281726
155,0.0017251335490745924
244,0.0017216671212675178
159,0.0017203801889738688
106,0.001712768565860338
173,0.001712749159063949
36,0.001705484600317871
216,0.0017041486701544848
255,0.0017036023301980753
105,0.001701755908123415
126,0.00168568075828876
74,0.0016752386138994472
48,0.0016730455925452077
236,0.0016716453656010156
136,0.0016708447221257556
185,0.001663581733645857
359,0.0016634374895859688
319,0.001661382607492212
141,0.0016553521547871457
42,0.001655019366582195
94,0.00164985059286522
281,0.0016420446447309959
258,0.0016392414874823128
399,0.0016328054602594844
389,0.0016299863368669095
223,0.0016276562854129028
398,0.0016236684814897896
409,0.0016232534629801343
224,0.0016230998241809733
425,0.0016223103431194307
424,0.0016223103431194307
287,0.0016214473109724878
311,0.0016199648842853281
421,0.001619918673381359
222,0.0016176743878541036
271,0.0016109106041475871
408,0.001608183765995516
115,0.001605975257787841
302,0.0015992284610168999
133,0.0015987772443582947
288,0.0015978761713005111
391,0.0015918654277349202
132,0.0015909471853041968
315,0.0015830798424816752
285,0.0015823933233423627
375,0.0015758612758427638
149,0.0015742487700268807
427,0.0015719782135157642
385,0.0015681394043410824
325,0.0015678719662218367
221,0.0015664224508475976
341,0.0015650387478421857
439,0.0015625077293442242
195,0.0015538310910880127
265,0.0015494799526199927
118,0.0015442870747879062
163,0.0015436892837826625
370,0.0015419542209807707
98,0.0015385760153280303
419,0.0015358729930853093
337,0.0015301275835702215
446,0.001529496379378203
343,0.001524868140325679
434,0.0015246554264842613
253,0.0015228314205077953
165,0.0015222917218597693
432,0.0015178449887833668
431,0.0015178449887833668
357,0.001515215075608066
232,0.001510935955168826
234,0.0015109359551688257
342,0.0015101638905456168
449,0.0015074025156496269
308,0.0015060103292037245
277,0.0015044453770002573
266,0.0015035750433063319
187,0.0014963941616139348
445,0.001496268033607234
249,0.0014950770367622378
32,0.0014934080059648195
33,0.001493407997752541
14,0.001493407918663955
34,0.0014933945873102344
29,0.0014932983989426928
95,0.0014890157117714755
53,0.0014882681528787676
83,0.0014846069327973611
46,0.0014828122548161016
418,0.0014787553299854777
192,0.0014773510727286142
40,0.0014735957414724289
21,0.0014735957386568799
11,0.0014735952834475095
24,0.001473593680535623
44,0.0014728450528018792
35,0.0014723683917817502
246,0.0014708327492926516
18,0.0014705346210044387
201,0.0014702938988754742
332,0.0014654715863290186
407,0.0014529458898298042
135,0.0014528062379119027
345,0.00144413341278079
269,0.001441313371570313
450,0.0014410731749288338
397,0.0014393751092198334
172,0.0014375002610315676
170,0.0014290290096229152
59,0.0014248786518291459
297,0.0014242335419683764
417,0.001403099341361181
122,0.0014019576266692411
318,0.0013960599332657063
379,0.0013917828337437982
333,0.0013888060722271783
213,0.0013874648047910757
212,0.0013874648047910757
324,0.0013799075694984062
77,0.001369361333393613
355,0.0013673942789927155
447,0.0013642690250054766
436,0.001356690504788632
252,0.0013538265295476126
414,0.0013511362895087804
415,0.0013511362895087804
230,0.0013501288124277426
231,0.001348864350034163
378,0.0013465498064056617
416,0.0013464275686249235
248,0.0013461934141546716
423,0.001344821535370501
229,0.0013442297491371325
338,0.0013440617257510588
19,0.0013394526399394737
31,0.0013394526320714226
22,0.0013394525750301737
30,0.0013394368624109446
16,0.0013393741934576715
438,0.001333653531741663
8,0.0013329665583323208
218,0.001332743642320934
263,0.0013299792570200515
377,0.0013297069718227856
329,0.0013295883067672742
373,0.0013276074553177745
412,0.0013258955427983086
90,0.0013212554485251334
20,0.0013204905119457951
39,0.0013204905077507923
23,0.0013204902326457097
10,0.001320487644696992
73,0.0013202861235578488
17,0.0013200445973451708
374,0.0013188038595566619
111,0.0013183810560119381
107,0.0013176449497983595
339,0.0013171037742279958
43,0.0013161533922274441
228,0.0013154736844087527
310,0.0013148656667649997
444,0.0013146712233664142
28,0.0013145773999154776
307,0.0013140964421202532
443,0.0013070298360795289
69,0.00130431086229199
276,0.0013011716102435036
323,0.0012990195342152955
50,0.0012965310355706145
241,0.001294246195115555
368,0.0012933889907679739
41,0.0012921174643224797
372,0.0012905337011807141
309,0.0012790225073578438
403,0.0012766805909970396
168,0.001271312101499841
291,0.0012585378151630578
75,0.0012505550576955252
270,0.001245218282295187
410,0.0012393818788905308
328,0.0012342847665670824
205,0.0012324302005396219
198,0.0012324302005396219
145,0.0012218820838157574
360,0.001221225166743421
361,0.001221225166743421
362,0.001221225166743421
117,0.0012204389607509067
67,0.0012156772551300899
388,0.001213257189036801
428,0.0012076230819425635
441,0.0011960064595143817
442,0.0011960064595143817
321,0.0011920167990691264
334,0.001191993004353897
364,0.0011822458276474878
365,0.0011822458276474878
366,0.0011822458276474878
367,0.0011822458276474878
283,0.0011767854929901039
162,0.0011747134104381246
433,0.0011745199454012462
430,0.0011745199454012462
240,0.001169016126974136
237,0.0011673264587330318
247,0.0011641065960437465
435,0.0011621043167791118
167,0.001149455356323924
448,0.0011489286691137564
156,0.0011473806457337385
157,0.0011473806457337385
304,0.001138256206178105
305,0.001138256206178105
76,0.0011363294356522477
261,0.0011258892532849767
254,0.0011253744930304576
316,0.0011251024084000046
317,0.0011251024084000046
274,0.0011244970917468713
437,0.0011222269586477062
96,0.001120863765509242
353,0.0011036720272473036
45,0.0011035470637873494
186,0.0011029425157079828
280,0.0011009127217411156
3,0.0010935927230946519
1,0.0010935927230946519
100,0.0010703840073517344
101,0.0010703840073517344
158,0.0010658732192749235
68,0.0010638023946766193
140,0.001058740807414031
63,0.0010569575902453433
153,0.00105627842105011
257,0.001052065190342515
256,0.001052065190342515
293,0.0010506504539138485
129,0.001012727193509318
128,0.001012727193509318
295,0.0010086707820844785
294,0.0010086707820844785
171,0.0010057511146204711
452,0.0010025642764881703
453,0.0010025642764881703
320,0.0010012042427903723
71,0.0009974796211240332
380,0.0009939412965258147
197,0.000988361024508031
196,0.000988361024508031
350,0.0009847964085540305
79,0.0009839638647840486
80,0.0009839638647840486
358,0.000983295107457006
143,0.0009774631160557592
260,0.0009729884268867544
124,0.0009713858005545117
422,0.0009689252706415778
242,0.0009646249475725992
289,0.000961225268882054
330,0.0009580092985405058
292,0.000957075931323796
284,0.0009552386034253472
206,0.0009539147056324166
199,0.0009539147056324166
200,0.0009539147056324166
207,0.0009539147056324166
313,0.0009533461735625791
314,0.0009533461735625791
116,0.0009486439869986522
429,0.0009486264168950449
322,0.000942919996154253
91,0.0009425122603364739
238,0.0009400530825288197
181,0.0009363431711879059
351,0.0009345085168452956
392,0.0009306911557655179
286,0.0009294055814967242
208,0.0009283881638553573
393,0.0009242737079508904
300,0.0009230083353525898
440,0.0009223456604364579
413,0.0009203716398778299
346,0.0009194389982409624
347,0.0009194389982409624
354,0.0009180396009399055
411,0.0009173998550969301
6,0.0009132761151282283
194,0.0009121539081565308
420,0.0009109812840271448
369,0.0009104718223783873
395,0.0009092071999711089
376,0.000908439847435051
390,0.0009077516233097055
394,0.0009075762030150037
204,0.0009072147754464663
188,0.0009047664821501301
152,0.0009043016144724579
296,0.0009021020981203041
405,0.0008945332842081638
406,0.0008945332842081638
169,0.0008879566947256395
262,0.0008871161068202177
306,0.0008868190009766041
119,0.0008830121134544124
121,0.0008821363053490333
335,0.0008664560950112502
326,0.0008601606692886449
239,0.0008599196488077907
336,0.0008059989974086721
340,0.0007613205757294455
303,0.0007351258898169969
137,0.0007147004648041439
282,0.0006804973351696793
272,0.0006048996845592434
451,0.0005592639860284492
102,0.000518504771641966
