Node_ID,Closeness
3,0.6541244573082489
16,0.5505481120584653
11,0.5458937198067633
18,0.5323910482921084
67,0.5039018952062431
65,0.5022222222222222
32,0.49834619625137816
68,0.49834619625137816
103,0.49183895538628947
6,0.4860215053763441
4,0.4860215053763441
187,0.47729672650475186
193,0.47478991596638653
8,0.47280334728033474
7,0.47280334728033474
345,0.4708333333333333
102,0.465979381443299
49,0.4645426515930113
117,0.4645426515930113
120,0.4621676891615542
246,0.46122448979591835
231,0.4588832487309645
167,0.45564516129032256
298,0.45472837022132795
300,0.45336008024072216
24,0.4529058116232465
174,0.4515484515484515
63,0.4506480558325025
181,0.4506480558325025
351,0.44885799404170806
314,0.44752475247524753
333,0.44708209693372897
71,0.44664031620553357
363,0.4461994076999013
206,0.4448818897637795
220,0.444007858546169
281,0.444007858546169
70,0.444007858546169
297,0.4427032321253673
14,0.44227005870841485
294,0.44140625
207,0.4384093113482056
347,0.4384093113482056
2,0.4384093113482056
293,0.43756050338818975
236,0.437137330754352
177,0.43671497584541064
311,0.43671497584541064
285,0.4362934362934363
169,0.43419788664745435
55,0.43419788664745435
92,0.43419788664745435
159,0.43378119001919385
56,0.4333652924256951
121,0.4333652924256951
72,0.4329501915708812
30,0.4329501915708812
332,0.4321223709369025
230,0.43170964660936006
198,0.43170964660936006
13,0.4312977099236641
326,0.43088655862726405
352,0.43047619047619046
29,0.4296577946768061
365,0.4296577946768061
312,0.42924976258309594
325,0.42843601895734595
310,0.42803030303030304
340,0.42803030303030304
425,0.42762535477767266
237,0.42722117202268434
315,0.42681775259678945
225,0.42641509433962266
319,0.42601319509896324
57,0.4256120527306968
54,0.4256120527306968
188,0.424812030075188
60,0.4244131455399061
17,0.42401500938086306
335,0.42361761949390814
327,0.4232209737827715
413,0.42282507015902715
223,0.4224299065420561
212,0.4224299065420561
346,0.42203548085901027
62,0.42203548085901027
116,0.4204651162790698
350,0.4204651162790698
307,0.4200743494423792
366,0.4200743494423792
226,0.41929499072356213
428,0.41890639481000924
114,0.4185185185185185
23,0.4185185185185185
391,0.4185185185185185
130,0.4181313598519889
10,0.4181313598519889
