Node,SIR_Score,Betweenness,Closeness,K-Shell,PageRank,Eigenvector,Katz,VoteRank
3,22.228,0.006409553804645718,0.3730769230769231,11,0.0023096063496077343,0.03207263524945999,0.03555765448483557,244
6,10.571,0.0002812718195035523,0.34114888628370454,6,0.0007567534858691652,0.01624438657100008,0.033181993342394585,0
12,1.537,0.0,0.27179327521793273,1,0.0002749559728953301,0.001003211984119057,0.032127543299077604,0
21,1.522,0.0,0.26697247706422017,1,0.00028806183580089994,0.0009669128702132468,0.0321177549315159,0
26,16.876,0.0023555294345120317,0.3640533778148457,6,0.0009594363470698799,0.03091543457335528,0.033599979109946554,97
30,59.51,0.018700084676100768,0.42585365853658536,14,0.006839200463979514,0.16319623059303515,0.046141366950379945,339
31,12.719,0.00018700202763468558,0.3457425742574257,6,0.0008081409911290212,0.022524012466212353,0.033420750666578854,0
19,7.801,0.0023152457322869824,0.3257462686567164,4,0.0008019035437893448,0.012458648182066101,0.03294291500586309,96
32,1.184,0.0,0.24577702702702703,1,0.00030790577120696886,0.0003896708082559415,0.032114469734030794,0
25,33.431,0.007991987547811507,0.39935956084172003,12,0.003162574105537954,0.069386132133191,0.037720407153688414,292
41,19.742,0.006775632954214692,0.35676338373518596,10,0.0026176554320936104,0.03226345384638524,0.03597592227514493,298
38,11.872,0.00019280586252307469,0.33231823372668445,8,0.001035751403937985,0.01702911839146465,0.033662963242956735,5
55,42.444,0.003100101129716519,0.3984481971702419,14,0.002961129087481834,0.09354695639363807,0.03833576615393572,14
40,13.509,0.00013522739451223153,0.347117296222664,7,0.0008045562695308147,0.020968964589790664,0.033398699412175506,0
57,11.784,0.0020696759560751335,0.3458795562599049,8,0.0012406641593728353,0.016444125552231053,0.03384285701663743,110
60,1.034,0.0,0.18456659619450316,1,0.0005653716359045303,2.510589079949705e-06,0.03211112681208137,0
61,1.319,0.0022909507445589916,0.22628304821150855,1,0.0009308642549189037,8.026144082106701e-05,0.032274314059138665,95
62,19.571,0.006264872828185462,0.3746781115879828,10,0.0025235378412886648,0.03419223273475874,0.03605678780207087,273
53,30.509,0.0006519589212155963,0.38105630728939327,13,0.0016808783343018924,0.05521764010096733,0.03552322827317905,0
63,45.449,0.008918261534743734,0.41850431447746883,14,0.004073266584565355,0.10962574811592761,0.040544082063371574,294
67,2.577,1.060515938280099e-05,0.26623970722781337,2,0.00039593175547156814,0.0009464672625197097,0.03228610467706233,0
68,11.688,0.0006044788230588554,0.33473926380368096,8,0.0013679706072537055,0.012615502825185818,0.03409473806423322,157
73,5.648,0.0002121221704854086,0.3161897863093082,5,0.0007658832470809557,0.008126624098324165,0.03303371473908204,0
71,9.246,0.00167285534173011,0.3279489105935387,6,0.001274411631192542,0.010833813596187342,0.033743680384168834,190
79,9.465,0.00018550947325494257,0.34128225175918686,6,0.0007324142061207275,0.01673485818017017,0.03320637880665045,0
81,2.74,0.00010849003886002238,0.30848056537102475,2,0.00038406307718681827,0.0031747575874912,0.03236286417263739,0
82,11.01,0.0008781327515708992,0.3528698464025869,7,0.0009813255683847478,0.021891063612922514,0.03360131945600862,75
87,5.642,8.177334535975622e-05,0.32060227690047743,4,0.0005815131404559581,0.005768405810165614,0.03273929084909752,0
52,11.771,0.00028485133502076447,0.34822497008376546,6,0.0007466623061941956,0.021449906665194023,0.03325965666188337,0
90,30.843,0.006079640503020598,0.3840739111306643,12,0.00279887409407399,0.05786304573265142,0.03714118158804522,246
86,6.876,0.00010184403401756438,0.3248976553777447,4,0.0005622620889378009,0.010486395165203652,0.03276379125494926,0
95,5.5,4.3260199599069493e-05,0.30761099365750527,4,0.0006782822064095916,0.006392500381229762,0.03285710836200836,37
102,20.461,0.003270018800401356,0.38089005235602097,10,0.001964805952398423,0.035292537859125034,0.03548538141819734,201
18,3.031,1.9344982092962794e-05,0.2941374663072776,2,0.00035743296923526006,0.0032939731970024577,0.032319670453897505,0
106,44.682,0.014680196138929099,0.4119867862199151,13,0.004545614172712121,0.09338893799670343,0.04042182258606197,312
84,3.615,0.0,0.29187562688064195,1,0.0002594324210108903,0.0029209639356999034,0.03215186372955945,0
114,7.347,0.00016702988801396582,0.31745454545454543,7,0.0009520449420324958,0.008416361222231817,0.03336081528584585,106
115,33.222,0.012713068615311013,0.391304347826087,12,0.0040831189994300875,0.05727028749759705,0.03896729483916571,325
103,3.639,3.647962303764322e-05,0.2905158069883527,3,0.0004931165586509864,0.0025603047363943784,0.03248214004779261,0
113,14.922,0.0022760034237934387,0.3583743842364532,8,0.0016639149190081873,0.0229498311934668,0.034604441610687084,243
116,11.504,8.994272639410683e-05,0.34451460142067875,7,0.0007950319450914546,0.02146338515213943,0.03341355913944772,0
119,7.963,0.00027339683918068677,0.32001466275659823,6,0.0009848373056532311,0.008238700586167026,0.033359663328466856,79
120,7.608,0.00011601221028602422,0.3248976553777447,5,0.000644655998426307,0.011659154647263003,0.0329399411157515,0
131,4.93,0.0,0.3010344827586207,2,0.0003478133963200822,0.004496352167599003,0.032338753818160856,0
127,1.224,0.0,0.24399105645612074,1,0.00033399732772677963,0.00019292871491945868,0.03211726349769483,0
144,5.535,0.005884331012497988,0.32261640798226165,4,0.0017188660633746774,0.0061680318576229215,0.03350165936553706,272
89,8.646,0.0001593057864396776,0.3275797373358349,4,0.0006788505477264579,0.01299405281731234,0.03293446030352279,0
146,4.712,0.0026904127778137714,0.3180327868852459,4,0.0009471570309081544,0.005554915067700055,0.032851215528565514,180
64,1.83,2.9978941810702783e-05,0.2515850144092219,2,0.00045801258322985936,0.0003780434059016558,0.03228316142215671,0
148,2.509,0.0034756498618231683,0.2841796875,3,0.0017284427182310473,0.0019192627886193154,0.033424072688616524,287
136,4.732,0.0004949564652585762,0.303125,3,0.0005119789797864793,0.004638745251267724,0.03251308783876258,0
138,2.222,8.09112219950357e-05,0.26271441468552514,3,0.0005549306981522868,0.0010469616432284127,0.032454236061007745,0
150,1.661,0.0,0.26303103344380835,1,0.000272748542872461,0.0010090580613591486,0.03212963463782322,0
