Node_ID,PageRank
3,0.05506777464599664
16,0.026041010120733704
11,0.022660034280206853
18,0.022161000193789752
4,0.01570644437583704
6,0.01570644437583704
32,0.013892491027948605
67,0.013806823691444706
65,0.012993585993795902
68,0.012907372585340391
7,0.012459542633898982
8,0.012459542633898982
103,0.01174580828661896
117,0.007953593121093862
193,0.007767739730290666
63,0.007488760847375589
102,0.007457009722458774
120,0.007247820697608204
121,0.006653271828597199
206,0.006497633212262352
49,0.005410289329518374
19,0.005181580264447345
14,0.005138893385680019
187,0.005102504965094053
174,0.004856177520310842
167,0.004794094089387032
24,0.004744867734109229
44,0.004743550564255997
71,0.004528053127698318
345,0.0043192332295040065
246,0.004231160152817431
13,0.00374834447367445
300,0.00373033693369249
281,0.003703469220719446
155,0.0036602691413442348
171,0.0033849285509502092
298,0.0032973445889255214
363,0.0032962836870967824
386,0.0032500029357324114
365,0.0031668153772099685
70,0.003155557751206059
231,0.003084461070072728
294,0.0030830381146149492
92,0.0030547529096035583
106,0.002922575827672824
249,0.0028670494237973227
55,0.0028619443854085496
207,0.0027539811300168176
30,0.0027119466884976966
241,0.0027111315942620314
48,0.0026945414205853373
351,0.0026830743231957546
285,0.0026662594448336185
325,0.002654786860125046
159,0.002647145848297379
64,0.0026296791355374465
31,0.0026208335232459907
76,0.0026130581428780194
140,0.002580088010318119
29,0.0025633669003282226
314,0.002552462013221311
72,0.0025485814020816695
57,0.0025439697428748177
407,0.0024898488573609824
311,0.0024786100488645452
332,0.0024165876627829383
236,0.0023937185627191018
209,0.00239204104754837
60,0.002382443398596331
220,0.002381271200668335
286,0.002376327675946949
184,0.002366196779339392
391,0.0023599289211871815
340,0.0023293615146622293
284,0.0023059169877282844
12,0.0022774061199977414
344,0.0022655013075552665
40,0.0022502833845086567
333,0.002239650844961011
230,0.0022304889162832863
172,0.002220297442468095
2,0.002171735261273653
203,0.002168128166320242
177,0.002153777285575751
297,0.0021511333856000423
232,0.0021481900314495447
228,0.0021222014167025984
198,0.0021069490468059943
275,0.0021040952086819895
27,0.0020990493659595252
35,0.0020912442791471858
116,0.0020823114234609186
56,0.0020740310236265417
54,0.0020687531480503363
239,0.002056015012971737
43,0.0020557353449456007
331,0.0020192590836548576
181,0.0020149502120736275
34,0.002014681271503961
75,0.00200440730521153
