Node_ID,Betweenness
1363,0.0920987039666887
1567,0.09059554377120253
1423,0.08850253724914285
838,0.08576109599737737
1520,0.06459512696253095
1541,0.0629818257576584
1160,0.061671415502339275
285,0.055854901614782036
1063,0.05171623062643949
1397,0.041617658215818386
714,0.038750103499231095
1493,0.03728532912234365
433,0.030841454191205576
1451,0.02949590343873469
555,0.02876337069099983
1261,0.028451817428540235
1517,0.027320801385500543
1301,0.02486624310648335
658,0.024428605576243757
479,0.02436323597871329
1359,0.023892103639685483
223,0.023667025156795387
739,0.021879482457688268
1304,0.020215096676536957
501,0.01910853887856907
30,0.018700084676100768
1515,0.01856140337465597
889,0.016896149872916762
626,0.01680831337151144
1465,0.01680551952246498
726,0.01545614313379485
1436,0.015304370935672048
545,0.015091903635308174
1446,0.014783016168333505
106,0.014680196138929099
1501,0.01436072703238638
1464,0.014218474647472114
1050,0.014138083220486104
153,0.014020683083559908
115,0.012713068615311013
1375,0.01189783296907926
1262,0.011766976148230555
1307,0.011730213902008067
205,0.011323422663518786
632,0.011080726084606586
477,0.011017028128778993
1511,0.010451058207742048
1460,0.010264518224891698
1528,0.01016762856803959
536,0.01014863706221585
1557,0.010142966100904073
869,0.00973308446798997
424,0.00970411279245021
225,0.009224053172733178
1285,0.009182584814740125
63,0.008918261534743734
1105,0.008867734617495755
622,0.00870417110117608
1387,0.008334428909789525
1292,0.008321090112094644
521,0.008199331000155033
25,0.007991987547811507
839,0.007698864215715338
571,0.007333829151317267
1426,0.007267643007792551
322,0.007159980870643518
962,0.007062546294232088
334,0.006993108182039825
188,0.006919728847528705
1123,0.006891331288001972
1519,0.006827969426071736
41,0.006775632954214692
1445,0.006730950032826986
1477,0.006679494599857246
1542,0.0065940622924480575
552,0.00654012357858115
522,0.006532546155917311
234,0.006481525072415548
3,0.006409553804645718
62,0.006264872828185462
1253,0.006173078087319384
1539,0.006169962721299477
90,0.006079640503020598
151,0.005999932087253152
840,0.005983717866613668
600,0.005902767332549049
144,0.005884331012497988
689,0.005680247038283868
1525,0.005570973116741473
1489,0.005398377920422409
1270,0.0053153228342507144
978,0.005260622611225705
1498,0.005142522412202614
406,0.005114110908021834
400,0.005111765455231705
1473,0.005078848595288157
731,0.005076120771217739
478,0.00500937612016435
1540,0.005000478671434383
1512,0.004983324966244138
1319,0.0049465201382043016
1328,0.0049208946445422775
711,0.004699851891053043
1309,0.00466437302042394
363,0.004610241497195966
888,0.004603503091122113
970,0.004585326706944817
720,0.004582339361966715
560,0.0045792742520255995
531,0.004573937235942989
1384,0.0043959428214639246
1550,0.004391430969036573
1497,0.004288039314627205
676,0.004284388634122548
431,0.004043815179759317
