Node,SIR_Score,Betweenness,Closeness,K-Shell,PageRank,Eigenvector,Katz,VoteRank
31,5.996,0.0034418331069792805,0.34968625213918997,5,0.0031295556017916478,0.06871136087971402,0.041650830468017735,89
18,25.662,0.5479079380382497,0.5104079933388843,5,0.0447000678321199,0.5346397530330866,0.06878152909085845,159
221,4.512,0.0011654842560160728,0.31085192697768765,5,0.0018748845165155617,0.03683641958850201,0.04075350874775292,29
28,7.378,0.015183982247939796,0.36883273164861613,5,0.0037266928019297277,0.0762562056691674,0.04211338082916714,91
185,7.655,0.0108267635736539,0.35868929198361615,5,0.003601947702746241,0.07547646065942627,0.04209599134299874,0
12,8.456,0.0036300880387499512,0.3601645123384254,5,0.003841114743974844,0.08967697861807364,0.04230281275388048,83
38,11.614,0.029694080380661438,0.38748419721871047,5,0.009078363094200301,0.14047648016593614,0.045641553990921666,150
87,10.991,0.009252724045675308,0.37423687423687424,5,0.006588163526983753,0.12403853680400873,0.04420310997532869,137
215,4.669,0.003327150654254058,0.3492877492877493,4,0.001806276248695977,0.053283513704373425,0.040626439166116225,58
15,14.381,0.053760479904617645,0.39702072538860106,5,0.01218610255980206,0.1670730732080638,0.04787251051059424,155
186,6.616,0.08260278378051308,0.3069604406609915,5,0.017594986873882223,0.037771905034976974,0.04647788005241267,156
518,1.491,0.0,0.23495592180912228,1,0.0006721352644551653,0.002407140979260397,0.03966295327308096,0
180,5.572,0.013300581600386302,0.3453521126760563,5,0.0036698735529333048,0.049106544966236974,0.04160612757542461,125
499,1.488,0.0,0.2568077084206116,1,0.00055629076083779,0.0031297870648494225,0.03963859450825195,0
47,5.329,0.00028592696636201064,0.3455467869222097,4,0.0016856340485909321,0.052457855169597424,0.04063230661163072,0
21,9.641,0.02249922822851373,0.33923630326508025,5,0.010546401954980017,0.08386002259432485,0.046192633891790714,153
90,5.692,0.003470988640326759,0.3473087818696884,5,0.0027165646122941107,0.06313824491660586,0.041441577488097216,82
222,2.323,0.0033045928921244796,0.27813067150635207,2,0.001308883654751833,0.010336500763416818,0.040054673083376395,57
80,7.189,0.009955427950594675,0.36186540731995276,5,0.004369362745727866,0.08410589786095704,0.04250692283710261,126
39,11.734,0.06545078321630281,0.3892063492063492,5,0.008628030670890716,0.12912613372235177,0.04502913159535368,148
116,3.695,0.0,0.3480976717773992,2,0.0007936849586150694,0.04230032762317034,0.03999961196097563,0
124,2.103,0.0066226207399479355,0.2827490774907749,2,0.001980172518629465,0.009543955082004492,0.04025455844422685,97
356,1.113,0.0,0.22050359712230216,1,0.0006653773557280108,0.0006082372352619836,0.03963183692083103,0
55,5.369,0.002982143880902558,0.308816120906801,5,0.0031881033085523793,0.034305536714310324,0.0415324143094993,117
149,2.323,0.0,0.28196872125114997,2,0.0007790908196406116,0.013938477450446856,0.03989528867116823,0
79,5.937,0.008083266287211968,0.3580607476635514,5,0.002894566112073953,0.06133978458645463,0.041454083951354526,70
243,10.197,0.04236453023795117,0.3901973265436028,5,0.009228423922078947,0.1048822281586093,0.044404934912324584,144
482,2.175,0.00028689623140070895,0.285248953001396,2,0.0010430078990096418,0.010123740083930381,0.03987062560182251,0
59,6.339,0.0012754973836370173,0.3588992974238876,5,0.0020701587089488075,0.06860199592144546,0.04091813680261357,0
68,4.876,0.0006042131641243898,0.35290731145653426,4,0.0016928709179482243,0.05138067163061251,0.04063515582033368,0
75,6.766,0.016979537048351603,0.36037624926513817,5,0.004211482402521634,0.0681721986695068,0.04207921380674154,95
178,6.384,0.04963270927127064,0.35556844547563804,4,0.010740223647437232,0.05396320030049998,0.04360757025934245,149
188,3.971,2.8788024181940307e-05,0.3449634214969049,3,0.0010600698874456745,0.04191438349605694,0.04018980805544497,0
198,4.892,0.0019298753362798145,0.34418865805727117,5,0.0021268385383591097,0.051298746238694425,0.04101459920318863,33
40,5.196,0.0009285962055506228,0.3179460580912863,5,0.0025936144055278224,0.04241647443724222,0.041354938795492444,0
234,5.655,0.003061656808053136,0.315816589386914,5,0.0031900181151827897,0.04735830187775896,0.0415680573032117,64
5,4.398,0.002313333422406994,0.3463276836158192,4,0.001636895520553245,0.04654270516020501,0.04062168940052196,0
136,2.575,0.009370096417503717,0.29527938342967247,3,0.0029400216103893555,0.012411617658187258,0.04089022256877726,107
361,2.332,0.0009398618550889765,0.27329469460543915,3,0.0018977622806258798,0.01043649145224101,0.04046531893877655,0
30,8.629,0.024757738072181033,0.3812189054726368,5,0.004640783593144644,0.0922613176356143,0.042777453818475156,104
69,3.339,0.0006319452731067321,0.2959922742636408,3,0.0017133663880996447,0.0183246690546377,0.04048288517405087,28
57,2.464,0.0005335668857564036,0.2876583763491319,3,0.001223521038903365,0.01016561133008402,0.04007710451833068,0
224,4.303,0.034208357960965864,0.3473087818696884,3,0.007625265825045397,0.040430478351858375,0.0423664772522791,140
560,1.277,0.0,0.2578880942364325,1,0.0007082806761833638,0.0025768345675796405,0.03964239631835367,0
146,4.693,0.020126124904872176,0.3447694038245219,3,0.004538903040236548,0.04134578788743793,0.041395998617549216,127
397,1.343,0.0,0.2564853556485356,1,0.0006731819780401676,0.0026351800417638263,0.03963754392313334,0
106,15.483,0.13736126386078068,0.3939588688946015,5,0.02821372618088468,0.18099641593913296,0.05376378654049465,158
272,2.469,0.0,0.2827490774907749,1,0.0005869789806116766,0.011534933615336153,0.0396993816128571,0
43,4.421,5.786717647887189e-05,0.35229885057471266,2,0.0007756343395730175,0.04582320900261473,0.04003152995544859,0
154,3.352,0.021233764211470323,0.29728419010669255,3,0.005745377077999081,0.013435360177593985,0.04205368140496965,138
81,6.042,0.016544860480583463,0.34418865805727117,5,0.004115658420693329,0.04994015647530303,0.04201595511427868,4
158,6.99,0.06191080483807113,0.35413056036972845,5,0.013751880755680313,0.062355733319510796,0.04538354285566314,152
437,1.429,0.0,0.26163038839095176,1,0.0006477840151542236,0.003974141329456564,0.03965748144834107,0
132,3.785,0.0033510283966010253,0.3075765178123432,3,0.001516724201616422,0.025862182425606877,0.04032923857629686,56
36,10.801,0.011919718399559739,0.35413056036972845,5,0.006249880613711041,0.10481343287659739,0.04392094676101718,132
371,2.201,0.0008949566102092702,0.2777526053466244,3,0.0017505560295868184,0.007845369776973362,0.040256681933272406,0
247,2.896,0.0033711574131997614,0.29887859580692344,2,0.001394985763378643,0.01827767767787362,0.04011221885008044,55
34,9.935,0.009540583608250174,0.3715151515151515,5,0.004976369539347458,0.1046359951493182,0.042936487374196065,102
219,5.911,0.013376323929019463,0.3510882016036655,5,0.004169739270939612,0.05843384441043185,0.04180667820961688,129
547,1.394,0.0,0.2599660729431722,1,0.0005665136986208311,0.003724111837578878,0.03963959716786096,0
240,7.204,0.009532764276110588,0.32745726495726496,5,0.004393816874011737,0.05294397768444842,0.04240577341691332,109
76,6.17,0.0020384448566414964,0.35270425776754893,5,0.0021286903414235153,0.06084996054087496,0.04104213414062714,0
95,3.149,0.0006711787895155833,0.2969961240310077,3,0.0012460177088682437,0.016873692270303962,0.04010156546155225,0
94,4.093,0.0004250503548849661,0.34322508398656215,3,0.0010643141349315638,0.0445718403496018,0.040206200850189916,0
