Node_ID,PageRank
15,0.032137029718865714
18,0.0317411226125807
52,0.031292342498045814
58,0.030108941362489344
38,0.029868954502794764
46,0.02950713720344268
34,0.028416738215896523
30,0.026452435542402356
14,0.026169925979057256
2,0.024657779163893456
21,0.02463646831978113
39,0.023934211002516637
10,0.02347021551520822
41,0.021963068899042957
44,0.02168654443551452
55,0.021659451824935498
37,0.020612335397333263
7,0.020063144455665028
16,0.019878693559467992
19,0.019390897769388352
51,0.01922765775957274
43,0.01761586423543476
48,0.017337284683481224
28,0.0171355079823567
9,0.017095254673197
1,0.016962206735765765
22,0.01693497260570824
25,0.016901707992051734
17,0.016623110455451107
42,0.01614465557108976
35,0.01591676077236302
8,0.01564571966634353
31,0.015302368341419285
11,0.015105623761720376
29,0.014845201153005746
60,0.014765350940706749
6,0.014434748216370166
3,0.013335733674746102
33,0.013313928897279621
20,0.01293094177744182
45,0.01282838719819995
53,0.012070150637939633
26,0.011508033929094379
27,0.011213415672020617
62,0.011037303001729701
24,0.009861995696270574
4,0.009627334957614968
50,0.008875430027408569
47,0.008824553336390241
57,0.008329735718986276
54,0.008179721210497344
40,0.007766174012190614
56,0.007492839172228222
61,0.006192110658192512
23,0.005417443345758518
32,0.005417443345758518
49,0.005263257942261389
5,0.005079101632863055
12,0.005079101632863055
59,0.004962247282902534
36,0.004917509664233046
13,0.004834672050768328
