Node_ID,Closeness
15,0.6541244573082489
2,0.5505481120584653
5,0.5458937198067633
97,0.5323910482921084
56,0.5039018952062431
51,0.5022222222222222
58,0.49834619625137816
38,0.49834619625137816
12,0.49183895538628947
9,0.4860215053763441
7,0.4860215053763441
57,0.47729672650475186
4,0.47478991596638653
47,0.47280334728033474
49,0.47280334728033474
82,0.4708333333333333
13,0.465979381443299
55,0.4645426515930113
86,0.4645426515930113
25,0.4621676891615542
144,0.46122448979591835
89,0.4588832487309645
131,0.45564516129032256
154,0.45472837022132795
87,0.45336008024072216
60,0.4529058116232465
114,0.4515484515484515
37,0.4506480558325025
52,0.4506480558325025
349,0.44885799404170806
183,0.44752475247524753
104,0.44708209693372897
138,0.44664031620553357
65,0.4461994076999013
66,0.4448818897637795
166,0.444007858546169
134,0.444007858546169
190,0.444007858546169
401,0.4427032321253673
235,0.44227005870841485
120,0.44140625
125,0.4388349514563107
179,0.4384093113482056
130,0.4384093113482056
356,0.43756050338818975
251,0.437137330754352
402,0.43671497584541064
147,0.43671497584541064
202,0.4362934362934363
400,0.43419788664745435
108,0.43419788664745435
371,0.43419788664745435
123,0.43378119001919385
27,0.4333652924256951
193,0.4333652924256951
312,0.4329501915708812
267,0.4329501915708812
103,0.4321223709369025
203,0.43170964660936006
92,0.43170964660936006
273,0.4312977099236641
246,0.43088655862726405
159,0.43047619047619046
78,0.4296577946768061
250,0.4296577946768061
150,0.42924976258309594
245,0.42843601895734595
110,0.42803030303030304
135,0.42803030303030304
290,0.42762535477767266
140,0.42722117202268434
192,0.42681775259678945
64,0.42641509433962266
201,0.42601319509896324
189,0.4256120527306968
109,0.4256120527306968
146,0.424812030075188
210,0.4244131455399061
287,0.42401500938086306
370,0.42361761949390814
302,0.4232209737827715
324,0.42282507015902715
173,0.4224299065420561
59,0.4224299065420561
121,0.42203548085901027
141,0.42203548085901027
54,0.4204651162790698
348,0.4204651162790698
277,0.4200743494423792
88,0.4200743494423792
74,0.41929499072356213
439,0.41890639481000924
81,0.4185185185185185
163,0.4185185185185185
94,0.4185185185185185
285,0.4181313598519889
42,0.4181313598519889
449,0.41735918744228995
323,0.41735918744228995
136,0.41735918744228995
409,0.41697416974169743
36,0.4165898617511521
72,0.4165898617511521
48,0.4162062615101289
105,0.4162062615101289
126,0.4162062615101289
391,0.41544117647058826
436,0.4142988084326306
344,0.4142988084326306
444,0.4142988084326306
325,0.4139194139194139
252,0.4139194139194139
437,0.41354071363220496
309,0.41354071363220496
107,0.41316270566727603
283,0.41316270566727603
329,0.41316270566727603
247,0.41278538812785387
392,0.41278538812785387
153,0.4124087591240876
286,0.4124087591240876
284,0.4124087591240876
394,0.41203281677301734
80,0.41203281677301734
79,0.41203281677301734
390,0.41203281677301734
162,0.41203281677301734
271,0.4116575591985428
148,0.4116575591985428
191,0.4109090909090909
174,0.410535876475931
176,0.4101633393829401
175,0.4101633393829401
275,0.4101633393829401
177,0.4101633393829401
178,0.4101633393829401
151,0.4097914777878513
372,0.4097914777878513
41,0.40942028985507245
378,0.40942028985507245
139,0.40942028985507245
43,0.40942028985507245
10,0.40942028985507245
17,0.40942028985507245
23,0.40942028985507245
20,0.40942028985507245
39,0.40942028985507245
8,0.4090497737556561
373,0.4090497737556561
73,0.4090497737556561
379,0.4090497737556561
310,0.4090497737556561
339,0.4090497737556561
50,0.4083107497741644
90,0.4083107497741644
448,0.40794223826714804
149,0.4072072072072072
226,0.4072072072072072
443,0.40684068406840684
438,0.40684068406840684
318,0.40684068406840684
319,0.4064748201438849
187,0.4064748201438849
248,0.4064748201438849
276,0.4064748201438849
327,0.4053811659192825
440,0.4053811659192825
331,0.4050179211469534
259,0.4050179211469534
26,0.4050179211469534
186,0.4050179211469534
332,0.40465532676812893
211,0.40429338103756707
28,0.4032114183764496
368,0.4032114183764496
338,0.4032114183764496
387,0.4032114183764496
22,0.4028520499108734
19,0.4028520499108734
447,0.4028520499108734
16,0.4028520499108734
31,0.4028520499108734
30,0.4028520499108734
77,0.40213523131672596
76,0.4017777777777778
415,0.4010647737355812
403,0.4010647737355812
414,0.4010647737355812
164,0.40070921985815605
188,0.4003542958370239
122,0.4003542958370239
180,0.4003542958370239
441,0.4003542958370239
442,0.4003542958370239
119,0.4
204,0.4
293,0.4
333,0.4
196,0.39964633068081346
197,0.39964633068081346
113,0.3992932862190813
129,0.3989408649602824
389,0.3989408649602824
128,0.3989408649602824
124,0.3989408649602824
359,0.3989408649602824
145,0.3985890652557319
300,0.3985890652557319
99,0.3985890652557319
69,0.3985890652557319
143,0.39823788546255506
330,0.397887323943662
71,0.397887323943662
155,0.3975373790677221
426,0.3975373790677221
240,0.39718804920913886
350,0.39718804920913886
424,0.39718804920913886
363,0.39718804920913886
425,0.39718804920913886
427,0.39718804920913886
431,0.3968393327480246
423,0.3968393327480246
320,0.3968393327480246
432,0.3968393327480246
380,0.3968393327480246
334,0.3968393327480246
158,0.3968393327480246
433,0.39649122807017545
360,0.39649122807017545
452,0.39649122807017545
157,0.39649122807017545
156,0.39649122807017545
367,0.39649122807017545
366,0.39649122807017545
301,0.39649122807017545
365,0.39649122807017545
364,0.39649122807017545
362,0.39649122807017545
361,0.39649122807017545
430,0.39649122807017545
453,0.39649122807017545
91,0.39649122807017545
239,0.39649122807017545
347,0.39614373356704646
335,0.39614373356704646
346,0.39614373356704646
315,0.3951048951048951
62,0.39270199826238056
98,0.39100346020761245
112,0.39100346020761245
279,0.39066551426101986
398,0.39066551426101986
311,0.3896551724137931
397,0.3896551724137931
132,0.3886500429922614
268,0.3873179091688089
184,0.386986301369863
233,0.3866552609067579
328,0.3866552609067579
117,0.3850085178875639
269,0.3837011884550085
133,0.3833757421543681
270,0.3827265029635902
404,0.38079191238416177
278,0.3798319327731092
399,0.3795130142737196
70,0.3788767812238055
160,0.37635303913405493
341,0.37603993344425957
243,0.37603993344425957
253,0.37572734829592686
249,0.3754152823920266
95,0.375103734439834
3,0.3747927031509121
1,0.3747927031509121
85,0.37355371900826445
412,0.3723228995057661
264,0.3717105263157895
161,0.3717105263157895
185,0.3701883701883702
299,0.3698854337152209
61,0.3695829926410466
408,0.3695829926410466
434,0.3695829926410466
421,0.369281045751634
182,0.369281045751634
195,0.3689795918367347
298,0.36807817589576547
258,0.36718115353371245
115,0.36658556366585565
416,0.36658556366585565
450,0.36658556366585565
288,0.3659919028340081
244,0.3624699278267843
308,0.3607342378292099
307,0.3607342378292099
96,0.3601593625498008
306,0.35987261146496813
172,0.35958631662688945
165,0.35930047694753575
304,0.35901509134233517
386,0.35901509134233517
305,0.35901509134233517
118,0.35901509134233517
209,0.3578780680918448
106,0.3578780680918448
393,0.35731225296442687
142,0.3570300157977883
435,0.3570300157977883
237,0.35674822415153906
152,0.35674822415153906
369,0.35646687697160884
168,0.35646687697160884
407,0.35646687697160884
198,0.35646687697160884
194,0.35646687697160884
205,0.35646687697160884
428,0.35646687697160884
238,0.3561859732072498
207,0.3561859732072498
200,0.3561859732072498
199,0.3561859732072498
429,0.3561859732072498
206,0.3561859732072498
411,0.3561859732072498
83,0.35590551181102364
111,0.35590551181102364
254,0.3556254917387884
377,0.3556254917387884
374,0.3556254917387884
208,0.35478806907378335
375,0.35478806907378335
266,0.35395458104933436
63,0.35395458104933436
445,0.35229929851909586
343,0.35202492211838005
11,0.35120435120435123
21,0.35120435120435123
24,0.35120435120435123
40,0.35120435120435123
18,0.35120435120435123
44,0.35120435120435123
345,0.35093167701863354
297,0.3498452012383901
170,0.3487654320987654
93,0.34822804314329736
75,0.3479599692070824
352,0.3476923076923077
396,0.3468917881811205
410,0.34662576687116564
296,0.3458301453710788
67,0.34477498093058734
417,0.34424980959634427
46,0.34424980959634427
314,0.34424980959634427
313,0.34424980959634427
274,0.34372623574144484
53,0.3434650455927052
127,0.34294385432473445
418,0.34294385432473445
45,0.34268385140257773
342,0.34268385140257773
167,0.34087481146304677
171,0.3390847711927982
381,0.33857677902621724
169,0.3383233532934132
100,0.3383233532934132
351,0.3383233532934132
101,0.3383233532934132
419,0.33756534727408516
376,0.3373134328358209
316,0.337061894108874
317,0.337061894108874
337,0.33655994043186893
14,0.33605947955390336
255,0.33605947955390336
32,0.33605947955390336
84,0.33605947955390336
33,0.33605947955390336
35,0.33605947955390336
34,0.33605947955390336
29,0.33605947955390336
446,0.33580980683506684
395,0.33556050482553823
405,0.33556050482553823
406,0.33556050482553823
116,0.3343195266272189
336,0.3333333333333333
102,0.3328424153166421
420,0.3313782991202346
262,0.3313782991202346
261,0.32992700729927005
6,0.32777374909354606
215,0.32753623188405795
265,0.32611832611832614
227,0.32494608195542773
291,0.3242467718794835
219,0.3242467718794835
214,0.3235504652827487
241,0.3223965763195435
321,0.3223965763195435
292,0.32193732193732194
242,0.32193732193732194
322,0.3217081850533808
232,0.3212508884150675
231,0.3212508884150675
234,0.3212508884150675
422,0.3203401842664777
228,0.32011331444759206
263,0.31943462897526503
213,0.31898376852505295
212,0.31898376852505295
229,0.31853417899929526
230,0.31853417899929526
289,0.3183098591549296
260,0.3178621659634318
353,0.3178621659634318
137,0.31674842326559216
413,0.31608391608391606
281,0.3154221912072575
280,0.31520223152022314
257,0.31150930392832527
256,0.31150930392832527
181,0.3108665749656121
68,0.30937713894592744
388,0.30396772024209817
451,0.301937207748831
326,0.3009320905459387
303,0.293888166449935
272,0.2918011620400258
357,0.2857142857142857
295,0.28535353535353536
294,0.28535353535353536
340,0.28391959798994976
355,0.255800792303339
383,0.2536475869809203
382,0.2536475869809203
384,0.2536475869809203
220,0.2518105849582173
221,0.25139043381535037
225,0.24511930585683298
217,0.24511930585683298
216,0.24498644986449863
236,0.24498644986449863
222,0.24498644986449863
223,0.24498644986449863
224,0.24498644986449863
218,0.24485373781148428
282,0.23991507430997877
358,0.22233152975897688
354,0.2037871956717764
385,0.2025997310623039
